"wavenumber","P_1_A_BRose_AG_Leaves","P_1_A_BRose_AG_Stems","P_1_A_Cloud_AG_Leaves","P_5_CN_Cloud_AG_Leaves","P_1_A_Cloud_AG_Stems","P_3_A_Cloud_AG_Stems","P_2_CN_Crow_AG_Leaves","P_1_CN_Crow_AG_Stems","P_5_A_DBirch_AG_Stems","P_5_A_Lingon_AG_Stems","P_3_A_Lichen_AG","P_3_A_MossA_AG","P_2_A_SphagFusc_AG","T3Far_Sphagnum","Spruce_May2016_Green.Sphagnum.angustifolium","Spruce_May2016_Red.Sphagnum.magellanicum","Spruce_May2016_Eriophorum.vaginatum","Spruce_May2016_Eriophorum.viridicarinatum","Spruce_May2016_Carex.Trisperma","E_1_A_CarexRot_AG","E_2_A_ErioAng_AG","E_4_A_ErioAng.Litter_AG","E_2_CN_ErioAng_AG","E_3_CN_ErioAng_AG","Pocosin_Pinus","Pocosin_Ilex_inkberry","Pocosin_Persia","Pocosin_Gordonia_stem","Pocosin_Lyonia","Pocosin_Vaccinium","Everglades_Cladium_sawgrass","Brunei.Leaf.1","Brunei.Leaf.5","Brunei.Leaf.6","Brunei.Leaf.10","Brunei.S3.P7.Wood.Block","Brunei.S4.P7.B120.Wood.Block","Brunei.S28.P6.B205.Wood.Block","Brunei.S29.P6.B212.Wood.Block"
1156,0.023702102,0.028936446,0.01912712,0.034661011,0.026511277,0.020047594,0.028406079,0.032238953,0.007303271,0.018873394,0.020390179,0.023062764,0.022532061,0.016123519,0.01601149,0.016609328,0.008738056,0.020061111,0.019743298,0.022226908,0.023863416,0.021763372,0.021496708,0.027036457,0.025108926,0.01182022,0.016386194,0.0110833,0.0151902,0.013229318,0.017783834,0.018861867,0.021174988,0.019442899,0.019630699,0.01141344,0.015020229,0.008249527,0.012680182
1155,0.023654842,0.029148505,0.018929033,0.034803815,0.026734379,0.020244201,0.028653699,0.03243311,0.007310285,0.019002774,0.02080247,0.023493253,0.022804538,0.016199217,0.016148701,0.016661658,0.008689807,0.02009685,0.019678124,0.02212775,0.023827492,0.02168941,0.021499192,0.027137694,0.025394373,0.011727713,0.01626671,0.011160501,0.015274588,0.013250662,0.017667462,0.018857581,0.021140094,0.019450859,0.019622106,0.011368833,0.014991908,0.008255119,0.012754119
1154,0.023567458,0.02926318,0.018731062,0.034931236,0.026873576,0.020402646,0.028854227,0.032567403,0.00729706,0.019089996,0.021151045,0.023867982,0.0230124,0.016247968,0.016260405,0.016679308,0.00862597,0.02013155,0.019582704,0.021988923,0.023712862,0.021563467,0.021413763,0.027173479,0.025654829,0.011656846,0.016163668,0.011209001,0.015356981,0.013278289,0.017531354,0.018847837,0.021102185,0.019436801,0.019607222,0.011303937,0.014891332,0.008197471,0.012743594
1153,0.023442246,0.029300445,0.018548215,0.035066815,0.026924987,0.020533149,0.029007523,0.03265847,0.007283822,0.019153055,0.021445359,0.024196452,0.023159191,0.016269733,0.016341508,0.016682327,0.008545738,0.020157371,0.019470191,0.021825194,0.023555176,0.021409774,0.021253445,0.027161639,0.025894817,0.011596025,0.016097736,0.01123673,0.015450871,0.013297384,0.017391924,0.018830348,0.021083626,0.019416526,0.019572792,0.01124912,0.014716979,0.008113824,0.012649223
1152,0.02330187,0.029291931,0.018390527,0.035200759,0.026915032,0.020640855,0.029105854,0.032730794,0.007279636,0.019195675,0.021709984,0.024483818,0.023248916,0.016265406,0.016385954,0.016675786,0.008454524,0.020166063,0.019351173,0.021653697,0.023378368,0.021237719,0.021068695,0.027111098,0.02611437,0.011517729,0.016062412,0.01125998,0.015565857,0.013304596,0.01725069,0.018795824,0.021057629,0.019387081,0.019505703,0.011183717,0.014493858,0.008030235,0.012477409
1151,0.02316487,0.029252211,0.018251911,0.035297235,0.026871727,0.020728392,0.029151031,0.032796565,0.007277269,0.01921281,0.02195687,0.024716169,0.023284154,0.016229328,0.01639078,0.016646258,0.008363856,0.020163742,0.019228229,0.021476385,0.023185574,0.021041072,0.020903563,0.027013748,0.026304064,0.011399866,0.016025526,0.011284473,0.015692823,0.013300573,0.017098785,0.018737656,0.020982852,0.019333988,0.019404783,0.011055929,0.014258852,0.007946782,0.012257651
1150,0.023041422,0.029191757,0.018122675,0.035345891,0.026816865,0.020816591,0.029175983,0.032872144,0.007269918,0.019215781,0.022196312,0.02489326,0.023289103,0.016170951,0.01637553,0.016589458,0.008287725,0.020174084,0.019112554,0.021297266,0.022987548,0.020822511,0.020774605,0.026883225,0.026461669,0.01124635,0.015962056,0.01130751,0.015811877,0.013280101,0.016936934,0.018657477,0.020855691,0.019254679,0.019292639,0.010857016,0.014037681,0.007860027,0.01204396
1149,0.02293646,0.02912458,0.017994823,0.035374787,0.026760027,0.020933881,0.02921702,0.032980298,0.007257647,0.019226007,0.022446028,0.025037396,0.023301248,0.016119357,0.016370791,0.016517535,0.008230891,0.020211933,0.019015831,0.02113185,0.022801294,0.020597228,0.020674809,0.026764317,0.026593831,0.011087676,0.015876886,0.011331325,0.015908572,0.013234254,0.0167765,0.018562302,0.020708357,0.01915376,0.019197065,0.010639696,0.013828908,0.007778971,0.01187386
1148,0.022840155,0.029050629,0.017855996,0.035401542,0.026685482,0.021077628,0.029264083,0.033116206,0.007237734,0.019243455,0.022705029,0.025152711,0.023329095,0.016088069,0.0163777,0.016436276,0.008179917,0.020257248,0.018921873,0.020986651,0.022616069,0.020373085,0.020583221,0.026686087,0.026694464,0.010959561,0.015789409,0.011363519,0.015980929,0.013161374,0.016623246,0.018456713,0.02056612,0.019026456,0.01911867,0.01045369,0.013611366,0.007707491,0.011737962
1147,0.022727457,0.028954308,0.017698821,0.035405492,0.026565112,0.021206451,0.02926889,0.033235588,0.007204981,0.019246768,0.022937943,0.025211778,0.023343773,0.016056983,0.016363049,0.016339638,0.008115436,0.020274723,0.018797005,0.020850433,0.022399469,0.020149311,0.020479552,0.02663141,0.026743148,0.01087923,0.015709007,0.01140714,0.016041437,0.01307418,0.016474903,0.01833711,0.020435138,0.018876116,0.019033885,0.010296671,0.013373871,0.00763014,0.011610312
1146,0.022582398,0.028823766,0.017535303,0.03535948,0.026392802,0.021275563,0.029201203,0.03329099,0.007162275,0.019226181,0.023106208,0.025199573,0.023317206,0.016004022,0.016303011,0.016230224,0.008035112,0.020257266,0.018635109,0.020712977,0.022146902,0.0199334,0.020359249,0.026561918,0.026734565,0.010837935,0.015634014,0.011458922,0.016111679,0.012991941,0.016332339,0.018194694,0.020325367,0.018740964,0.018930035,0.01014314,0.013132452,0.007533439,0.011493805
1145,0.022415279,0.02864925,0.017380156,0.035257507,0.026186192,0.021263585,0.029064958,0.033260326,0.007115983,0.019190515,0.023200039,0.025136319,0.023242483,0.015933396,0.016209467,0.016121696,0.007955649,0.020228694,0.018464757,0.020571916,0.021892955,0.019737933,0.020230488,0.026449597,0.026689381,0.010811575,0.015560677,0.011516201,0.016199189,0.012921176,0.016197682,0.018027749,0.020250077,0.018668553,0.018816102,0.009990925,0.012911135,0.007429823,0.011410083
1144,0.022249215,0.02841252,0.017222625,0.035102355,0.025955408,0.021170088,0.028864799,0.033138785,0.007062963,0.019139642,0.023229051,0.025042325,0.023118222,0.015860361,0.016108408,0.016017995,0.007892545,0.020206481,0.018309459,0.020422147,0.021669612,0.019564767,0.020100375,0.026285371,0.026627427,0.010778645,0.01548051,0.011578917,0.016277998,0.012848007,0.016064662,0.017851196,0.020199836,0.018659242,0.018695311,0.009856444,0.012718401,0.007344716,0.011358164
1143,0.022103057,0.028116285,0.017041675,0.03490031,0.02570017,0.021015825,0.028602565,0.032938368,0.00700104,0.019059517,0.023207269,0.02491736,0.022951294,0.01579262,0.016019043,0.015913542,0.007850717,0.020190039,0.01817393,0.020269695,0.021488692,0.019415601,0.019978907,0.026092599,0.026551013,0.010733701,0.015379216,0.011644696,0.016308381,0.012756204,0.015929767,0.017689139,0.02015039,0.018662074,0.018553783,0.009746847,0.012557608,0.007290337,0.011316842
1142,0.021993216,0.027818373,0.016849516,0.034677795,0.02544068,0.0208465,0.028311748,0.03270315,0.006951547,0.018953383,0.023163164,0.024770666,0.022781582,0.015740349,0.015959376,0.015817409,0.007835918,0.02018706,0.018073945,0.0201589,0.02136948,0.019313281,0.019891585,0.025936577,0.026464374,0.010688941,0.015251577,0.011707488,0.016279692,0.012649402,0.015813202,0.017555467,0.020105441,0.018631938,0.018390787,0.009664143,0.012447309,0.007268814,0.011287175
1141,0.021932721,0.027591241,0.016690335,0.034470158,0.025217854,0.020706065,0.028049768,0.032486357,0.006947825,0.01885357,0.023136704,0.024633351,0.022664039,0.015718933,0.01594316,0.015753784,0.007859203,0.020220764,0.018043086,0.020149532,0.021343313,0.019285671,0.019866117,0.025883245,0.026389431,0.010662711,0.015111985,0.0117628,0.016219395,0.012547585,0.015750535,0.017447609,0.020101425,0.018568512,0.018239734,0.009626428,0.012409621,0.007291509,0.011303626
1140,0.021915531,0.027445225,0.016588595,0.034285318,0.025053104,0.020598438,0.027841941,0.032298197,0.006995021,0.018792551,0.023143813,0.024520838,0.022611838,0.015725608,0.015961581,0.015733798,0.007923513,0.020302176,0.018096814,0.020254826,0.021417105,0.019330978,0.019906302,0.025940214,0.026349786,0.010664662,0.014982151,0.01181253,0.01616065,0.012466727,0.015760575,0.017363182,0.020158849,0.018499302,0.018139529,0.009661516,0.012446801,0.007372864,0.011398312
1139,0.021916347,0.027333751,0.016524385,0.034109291,0.024934925,0.020494967,0.027668249,0.032107748,0.007062455,0.018780746,0.023161233,0.024416354,0.022588334,0.015735752,0.015992523,0.015747522,0.008018164,0.02042011,0.018219594,0.020431534,0.021565424,0.019427162,0.020001175,0.02606729,0.026354682,0.01069196,0.014875785,0.011864952,0.016121658,0.012414481,0.015837132,0.017314762,0.020259083,0.018455715,0.018096128,0.009781294,0.012552686,0.007504933,0.011575555
1138,0.021918982,0.027236643,0.016467861,0.033951667,0.024853113,0.020378483,0.027515146,0.031906763,0.007127127,0.018818131,0.023162741,0.024310647,0.022566736,0.015737883,0.016034723,0.015786132,0.008133434,0.020566567,0.018399871,0.020643213,0.021773896,0.019574855,0.020160211,0.026244876,0.026409149,0.010738932,0.014801935,0.011930783,0.01611747,0.01240263,0.015973675,0.017319289,0.020385924,0.018473255,0.018089505,0.009976167,0.012742419,0.007657755,0.011824211
1137,0.021934168,0.027193015,0.016412738,0.033849584,0.024819226,0.020257342,0.027403977,0.031738281,0.007206839,0.01890823,0.023153544,0.024225176,0.022566272,0.015751668,0.016106544,0.015849971,0.00826909,0.020748286,0.018648681,0.020903436,0.022062048,0.019799768,0.020412316,0.026494743,0.026525867,0.010807433,0.014772602,0.012017842,0.016164015,0.012445614,0.016177595,0.017378256,0.020562644,0.01858353,0.018110875,0.010230836,0.013045314,0.00781165,0.012133934
1136,0.021981317,0.027242201,0.016363982,0.033816845,0.024843021,0.020141376,0.027354464,0.031648644,0.007334443,0.019053578,0.023156473,0.02417509,0.022616171,0.015799031,0.016205931,0.015931939,0.008422599,0.020966381,0.018969377,0.021240584,0.022447973,0.020108483,0.020762925,0.026830851,0.026714481,0.010905259,0.014794678,0.012127837,0.016256449,0.012541058,0.016452649,0.017479172,0.020823901,0.018787372,0.018174079,0.010533865,0.013467,0.007977449,0.012494378
1135,0.022068723,0.02737777,0.016316678,0.033822781,0.024913987,0.020037771,0.027355162,0.031642731,0.007511225,0.019253109,0.023184204,0.02414091,0.022715945,0.015880329,0.016304637,0.016017689,0.008584289,0.021210843,0.019338515,0.021650272,0.022916659,0.020474384,0.021178937,0.027234768,0.026967039,0.011035284,0.014858623,0.012257124,0.01636243,0.012664927,0.01678257,0.017614705,0.021168926,0.019053986,0.018289861,0.010878696,0.013981501,0.008180983,0.012898038
1134,0.022201643,0.027577508,0.016265203,0.033836051,0.02501927,0.019974557,0.027389324,0.031702329,0.007702224,0.019509654,0.023237891,0.024102526,0.022848586,0.015990602,0.016395208,0.016110591,0.008755671,0.021484515,0.019735934,0.022106418,0.02343861,0.02087753,0.021628954,0.027692476,0.027261931,0.011187746,0.014944746,0.012398536,0.016454327,0.01279465,0.017143488,0.017789897,0.021565224,0.019360388,0.018444469,0.011270109,0.014562752,0.008437327,0.01335122
1133,0.022390458,0.027839423,0.01621822,0.033862747,0.025160659,0.019993778,0.027461731,0.031820638,0.007872309,0.019826084,0.023313308,0.024076774,0.023004424,0.016133584,0.016512224,0.016235798,0.00895819,0.021806096,0.02016811,0.022597689,0.023996202,0.021327023,0.022112683,0.028212125,0.027576444,0.011343308,0.015038803,0.012542101,0.016538226,0.012928883,0.017524451,0.018010248,0.021986153,0.019714635,0.018612354,0.01172421,0.015198692,0.008742821,0.013865238
1132,0.02263464,0.028166937,0.016190282,0.033929244,0.025345223,0.020107623,0.027581589,0.032000546,0.008014112,0.020191657,0.023396168,0.024097887,0.023173781,0.016304423,0.016688294,0.016411907,0.009207853,0.022178145,0.020642242,0.023129317,0.024579274,0.021828802,0.02263403,0.02878805,0.027894321,0.011484405,0.015136599,0.012678733,0.016640278,0.013078622,0.017929256,0.01827235,0.022425329,0.02012723,0.018785999,0.012246329,0.015869379,0.009082735,0.014430058
1131,0.022913752,0.02855228,0.016189623,0.034052711,0.025580012,0.020284632,0.027744344,0.032243107,0.008144924,0.020587213,0.023471938,0.024181279,0.023344468,0.016483893,0.016914106,0.016635611,0.009489764,0.022576973,0.021141901,0.023703706,0.025182073,0.022363012,0.023171846,0.029390864,0.028213237,0.011607179,0.015240327,0.012808908,0.016776573,0.013249339,0.018366826,0.018567815,0.022885456,0.020578027,0.01898739,0.012810894,0.016541484,0.009441886,0.015012418
1130,0.023210994,0.02899446,0.016221636,0.034240136,0.025882874,0.020489713,0.027948085,0.032556744,0.008287703,0.021005807,0.023551948,0.024324395,0.023529354,0.016667386,0.017159789,0.016896341,0.009773021,0.022984191,0.021648373,0.0243161,0.025818228,0.022914653,0.023701986,0.030016099,0.028548776,0.011724843,0.015358286,0.012946002,0.01694806,0.013439296,0.018843326,0.018887189,0.02337246,0.021029627,0.019246161,0.01337652,0.017199622,0.009812197,0.015585498
1129,0.023532519,0.029500397,0.016289787,0.034493678,0.02627314,0.020715818,0.028203619,0.032957636,0.008453452,0.02145345,0.023667182,0.024520139,0.02377211,0.016876274,0.017414008,0.017184922,0.010044359,0.023401552,0.022161801,0.024954678,0.026509175,0.02349941,0.02423035,0.030699961,0.028919428,0.011857286,0.015501697,0.013105634,0.0171536,0.013644879,0.0193523,0.019217845,0.023892161,0.021461986,0.019563772,0.013919297,0.017858164,0.010189524,0.016143353
1128,0.023888573,0.03004824,0.016385394,0.034805375,0.026738409,0.020967567,0.028511283,0.033443263,0.00863501,0.021931451,0.023825118,0.024748883,0.024101079,0.01712354,0.017683951,0.017484785,0.010311899,0.023825067,0.022680164,0.025595311,0.027243167,0.024133929,0.02478182,0.03145791,0.029326311,0.012015324,0.015673022,0.013293329,0.017393674,0.013858521,0.019869158,0.01954723,0.024437634,0.021879075,0.019902858,0.014439246,0.018526612,0.010558031,0.016681252
1127,0.024272639,0.030584654,0.016492447,0.035162703,0.027230779,0.021242493,0.028852622,0.033982576,0.008818367,0.022436207,0.023998307,0.024979418,0.024493948,0.017391677,0.017974556,0.017779164,0.010581161,0.024237238,0.023181623,0.026218688,0.02797619,0.024802273,0.025370942,0.032246339,0.029759246,0.012195769,0.015860506,0.013506912,0.017665781,0.014070358,0.02036858,0.019871702,0.024988607,0.022291445,0.020217712,0.014937369,0.019186301,0.010883252,0.017182843
1126,0.024676919,0.031082157,0.016611063,0.0355644,0.027709156,0.021545818,0.029223733,0.034545842,0.008999139,0.022969932,0.024168559,0.025202201,0.024906204,0.017661459,0.018282586,0.018073118,0.010843982,0.024639727,0.023650286,0.026841653,0.02868757,0.025475709,0.025998589,0.033015727,0.030218584,0.012391208,0.016048502,0.013745998,0.017965238,0.014281733,0.020850857,0.020191991,0.025533353,0.022705798,0.020492514,0.015398686,0.019813303,0.011132169,0.017634057
1125,0.025109837,0.031566057,0.016759003,0.036015785,0.028169637,0.021898442,0.029651795,0.035124707,0.009180754,0.023524455,0.024353233,0.025445211,0.025315896,0.017936727,0.018595772,0.018383775,0.01109007,0.025059669,0.024098362,0.027501356,0.029399069,0.026145487,0.0266561,0.033765999,0.030712426,0.012600359,0.016227333,0.014009678,0.018286073,0.014508981,0.021335739,0.020495114,0.026076039,0.023124392,0.020742265,0.01579902,0.020396546,0.011300884,0.018028957
1124,0.025575397,0.032062786,0.016940265,0.036513117,0.028628282,0.022307542,0.030156138,0.035710821,0.009358251,0.02405825,0.024568578,0.025736592,0.025721162,0.018221561,0.018891064,0.018703647,0.011316981,0.025505209,0.024544167,0.028195382,0.030120968,0.026811847,0.027314046,0.034517974,0.03123555,0.01282628,0.01639085,0.014286379,0.018616744,0.014763842,0.021826582,0.02075365,0.026610924,0.023544891,0.020982249,0.016124966,0.020918399,0.011416647,0.018356467
1123,0.02605107,0.032558248,0.01713124,0.037054631,0.029097263,0.022745661,0.030713031,0.03627918,0.009519106,0.024523562,0.024794864,0.026066307,0.026113524,0.018498624,0.019155249,0.019002776,0.01152875,0.025947275,0.02499043,0.028870284,0.030817501,0.02745877,0.027929307,0.035264839,0.031773778,0.013067583,0.016537205,0.014556074,0.018944513,0.015036795,0.022298188,0.020954473,0.027109419,0.023964566,0.021212012,0.016389621,0.021348287,0.011514025,0.018606153
1122,0.02651154,0.033031331,0.017311442,0.037657301,0.029585076,0.023177877,0.031279913,0.036810077,0.009664116,0.024919976,0.025001944,0.02639946,0.026478698,0.018752984,0.019412112,0.019276518,0.011733479,0.026364981,0.025438685,0.029485861,0.031450579,0.028064456,0.028486841,0.035984736,0.032327679,0.013316269,0.016680588,0.014805738,0.019270332,0.015308928,0.022725099,0.021119032,0.027550903,0.024385442,0.021426607,0.016624465,0.021676888,0.011609449,0.018794908
1121,0.026962163,0.033489607,0.017490246,0.038330724,0.03009409,0.023595641,0.031837178,0.037308383,0.009810979,0.025288608,0.025187533,0.026710589,0.026814178,0.01899584,0.019700735,0.019560212,0.011941656,0.026777238,0.025898168,0.030056663,0.032026092,0.028624801,0.029017343,0.036671982,0.032906821,0.013565694,0.016849784,0.015038061,0.019608764,0.015573725,0.023105151,0.021282057,0.027950518,0.024806189,0.021624398,0.01684544,0.021932502,0.011692286,0.018961716
1120,0.027425089,0.033942631,0.017687691,0.039042289,0.030607235,0.024007803,0.032389719,0.037789806,0.009968907,0.025653145,0.025368333,0.026992569,0.027131388,0.019244702,0.020021135,0.019881666,0.012161736,0.027208801,0.026363967,0.030612881,0.032576529,0.029150818,0.029556349,0.037329972,0.03350264,0.013819326,0.017061573,0.015266358,0.019966265,0.015838788,0.023452801,0.021457043,0.028339634,0.025213524,0.021800797,0.017034985,0.022149519,0.011739076,0.019125602
1119,0.027905042,0.034377248,0.017905635,0.0397478,0.031100175,0.024415304,0.03295086,0.038270198,0.010125276,0.026006622,0.025556015,0.027255822,0.02745132,0.019501935,0.020334706,0.02022695,0.012398782,0.027657403,0.026814129,0.031162104,0.033131482,0.029660099,0.030108247,0.037965902,0.034098367,0.014089194,0.017301034,0.015506252,0.020330049,0.016113473,0.023790409,0.021635513,0.028734569,0.025599737,0.021952185,0.017175541,0.022349264,0.011744642,0.019271743
1118,0.028392894,0.034793051,0.018135339,0.040452103,0.03157476,0.024813698,0.033543976,0.038774226,0.010267667,0.02635789,0.025764842,0.027535583,0.027804278,0.019770317,0.020627547,0.020569731,0.012657488,0.028115472,0.02724667,0.031715612,0.033722006,0.030183062,0.030667163,0.038614695,0.03470693,0.014382522,0.017539377,0.015767404,0.020685431,0.016404042,0.024149117,0.021813516,0.029140533,0.025986488,0.022091229,0.017291802,0.02256272,0.011740499,0.019387407
1117,0.028889527,0.035230294,0.018378904,0.041192995,0.032056883,0.025208915,0.034195094,0.039323005,0.010403694,0.026739614,0.026020771,0.027875853,0.028214178,0.02006525,0.020935895,0.020909775,0.012939701,0.028591448,0.027694377,0.032312689,0.034374502,0.030753179,0.031245414,0.039329779,0.035362613,0.014688958,0.017768545,0.016045164,0.021033961,0.01671359,0.024553695,0.022002892,0.029567965,0.026407794,0.022242808,0.017433473,0.022833838,0.011771687,0.019488657
